0.000000000000000000e+00 8.100000000000000533e-01 7.900000000000000355e-01 2.779999999999999805e+00 8.530000000000000082e-02 -8.199690000000000000e+06 7.660000000000000142e-01 3.099999999999999978e-01 6.270000000000000018e-01 2.220000000000000098e-02 -8.137072000000000000e+06
0.000000000000000000e+00 7.780000000000000249e-01 -2.779999999999999805e+00 4.559999999999999609e+00 3.169999999999999901e-02 -8.189690000000000000e+06 3.890000000000000124e-01 4.289999999999999925e-01 8.850000000000000089e-01 1.899999999999999953e-02 -8.127072000000000000e+06
0.000000000000000000e+00 6.510000000000000231e-01 -1.590000000000000080e+00 4.559999999999999609e+00 2.980000000000000010e-02 -8.179690000000000000e+06 6.270000000000000018e-01 5.480000000000000426e-01 5.280000000000000249e-01 1.870000000000000134e-02 -8.117072000000000000e+06
0.000000000000000000e+00 8.249999999999999556e-01 -1.389999999999999902e+00 2.779999999999999805e+00 6.550000000000000266e-02 -8.169690000000000000e+06 2.899999999999999800e-01 7.059999999999999609e-01 8.060000000000000497e-01 2.060000000000000026e-02 -8.107072000000000000e+06
0.000000000000000000e+00 8.100000000000000533e-01 -5.999999999999999778e-01 3.370000000000000107e+00 2.179999999999999993e-02 -8.159690000000000000e+06 2.899999999999999800e-01 2.899999999999999800e-01 4.480000000000000093e-01 1.469999999999999953e-02 -8.097072000000000000e+06
0.000000000000000000e+00 8.249999999999999556e-01 1.389999999999999902e+00 1.979999999999999982e+00 8.329999999999999905e-02 -8.149690000000000000e+06 4.289999999999999925e-01 1.110000000000000014e-01 5.280000000000000249e-01 2.060000000000000026e-02 -8.087072000000000000e+06
0.000000000000000000e+00 6.670000000000000373e-01 1.389999999999999902e+00 3.770000000000000018e+00 9.329999999999999405e-02 -8.139690000000000000e+06 1.710000000000000131e-01 -1.270000000000000018e-01 4.879999999999999893e-01 2.060000000000000026e-02 -8.077072000000000000e+06
0.000000000000000000e+00 1.062999999999999945e+00 3.169999999999999929e+00 5.750000000000000000e+00 9.520000000000000684e-02 -8.129690000000000000e+06 2.500000000000000000e-01 9.099999999999999756e-02 3.890000000000000124e-01 1.549999999999999989e-02 -8.067072000000000000e+06
0.000000000000000000e+00 7.780000000000000249e-01 1.979999999999999982e+00 2.779999999999999805e+00 7.340000000000000691e-02 -8.119690000000000000e+06 3.689999999999999947e-01 6.670000000000000373e-01 6.870000000000000551e-01 1.669999999999999957e-02 -8.057072000000000000e+06
0.000000000000000000e+00 8.249999999999999556e-01 -3.370000000000000107e+00 2.379999999999999893e+00 4.760000000000000342e-02 -8.109690000000000000e+06 6.069999999999999840e-01 2.300000000000000100e-01 1.163000000000000034e+00 1.789999999999999925e-02 -8.047072000000000000e+06
0.000000000000000000e+00 8.729999999999999982e-01 0.000000000000000000e+00 1.189999999999999947e+00 3.570000000000000256e-02 -8.099690000000000000e+06 3.489999999999999769e-01 6.870000000000000551e-01 8.449999999999999734e-01 2.019999999999999921e-02 -8.037072000000000000e+06
0.000000000000000000e+00 6.830000000000000515e-01 0.000000000000000000e+00 2.379999999999999893e+00 5.160000000000000003e-02 -8.089690000000000000e+06 4.289999999999999925e-01 6.670000000000000373e-01 8.449999999999999734e-01 2.340000000000000066e-02 -8.027072000000000000e+06
0.000000000000000000e+00 8.249999999999999556e-01 1.189999999999999947e+00 9.899999999999999911e-01 5.750000000000000250e-02 -8.079690000000000000e+06 1.310000000000000053e-01 -6.700000000000000400e-02 2.700000000000000178e-01 1.940000000000000058e-02 -8.017072000000000000e+06
0.000000000000000000e+00 6.830000000000000515e-01 -9.899999999999999911e-01 2.180000000000000160e+00 5.559999999999999665e-02 -8.069690000000000000e+06 3.890000000000000124e-01 2.899999999999999800e-01 6.069999999999999840e-01 1.310000000000000053e-02 -8.007072000000000000e+06
0.000000000000000000e+00 1.016000000000000014e+00 -1.189999999999999947e+00 4.370000000000000107e+00 9.520000000000000684e-02 -8.059690000000000000e+06 2.500000000000000000e-01 1.710000000000000131e-01 3.890000000000000124e-01 1.710000000000000062e-02 -7.997072000000000000e+06
0.000000000000000000e+00 7.940000000000000391e-01 5.999999999999999778e-01 1.389999999999999902e+00 8.129999999999999727e-02 -8.049690000000000000e+06 3.689999999999999947e-01 -4.800000000000000100e-02 3.489999999999999769e-01 2.179999999999999993e-02 -7.987072000000000000e+06
0.000000000000000000e+00 7.940000000000000391e-01 2.580000000000000071e+00 3.569999999999999840e+00 9.329999999999999405e-02 -8.039690000000000000e+06 4.480000000000000093e-01 3.099999999999999978e-01 8.449999999999999734e-01 1.870000000000000134e-02 -7.977072000000000000e+06
0.000000000000000000e+00 6.189999999999999947e-01 7.900000000000000355e-01 2.580000000000000071e+00 5.160000000000000003e-02 -8.029690000000000000e+06 6.670000000000000373e-01 3.689999999999999947e-01 7.059999999999999609e-01 1.389999999999999916e-02 -7.967072000000000000e+06
0.000000000000000000e+00 5.709999999999999520e-01 -9.899999999999999911e-01 2.979999999999999982e+00 6.550000000000000266e-02 -8.019690000000000000e+06 6.069999999999999840e-01 5.480000000000000426e-01 6.870000000000000551e-01 1.870000000000000134e-02 -7.957072000000000000e+06
0.000000000000000000e+00 5.560000000000000497e-01 9.899999999999999911e-01 3.970000000000000195e+00 6.940000000000000335e-02 -8.009690000000000000e+06 7.860000000000000320e-01 5.869999999999999662e-01 6.870000000000000551e-01 2.460000000000000034e-02 -7.947072000000000000e+06
0.000000000000000000e+00 5.400000000000000355e-01 -2.180000000000000160e+00 1.590000000000000080e+00 3.370000000000000079e-02 -7.999690000000000000e+06 4.089999999999999747e-01 1.200000000000000025e-02 4.480000000000000093e-01 1.549999999999999989e-02 -7.937072000000000000e+06
0.000000000000000000e+00 8.100000000000000533e-01 -2.580000000000000071e+00 4.559999999999999609e+00 8.530000000000000082e-02 -7.989690000000000000e+06 1.110000000000000014e-01 2.300000000000000100e-01 2.700000000000000178e-01 2.100000000000000130e-02 -7.927072000000000000e+06
0.000000000000000000e+00 6.830000000000000515e-01 3.970000000000000195e+00 1.590000000000000080e+00 9.130000000000000615e-02 -7.979690000000000000e+06 3.290000000000000147e-01 3.200000000000000067e-02 4.680000000000000271e-01 2.060000000000000026e-02 -7.917072000000000000e+06
0.000000000000000000e+00 9.679999999999999716e-01 2.000000000000000111e-01 3.770000000000000018e+00 1.150999999999999940e-01 -7.969690000000000000e+06 1.509999999999999953e-01 1.900000000000000022e-01 4.289999999999999925e-01 1.510000000000000057e-02 -7.907072000000000000e+06
0.000000000000000000e+00 7.940000000000000391e-01 9.899999999999999911e-01 1.389999999999999902e+00 5.750000000000000250e-02 -7.959690000000000000e+06 8.060000000000000497e-01 5.280000000000000249e-01 6.470000000000000195e-01 2.659999999999999865e-02 -7.897072000000000000e+06
0.000000000000000000e+00 8.100000000000000533e-01 5.999999999999999778e-01 1.790000000000000036e+00 7.539999999999999480e-02 -7.949690000000000000e+06 7.059999999999999609e-01 4.289999999999999925e-01 7.459999999999999964e-01 1.710000000000000062e-02 -7.887072000000000000e+06
